l,b,Linear Size (pc),sigma (km/s)
28.794,-0.011,2.1186115453133603,0.277345573528
28.797,0.205,1.9816890338909736,0.79773188854
28.806,-0.022,4.047311742613877,0.723691536937
28.807,0.047,4.608591361788776,0.607462689503
28.808,-0.214,3.147023274093039,0.414183153988
28.812,0.172,6.40565425751946,1.03175550426
28.813,0.262,3.6399668954196716,0.628919857867
28.817,0.359,2.729168834188901,0.652777687068
28.82,0.205,5.785726759329049,0.558552573596
28.825,0.139,2.5166693031751337,0.365761377735
28.828,0.002,1.498095377816382,0.373469412594
28.83,-0.335,1.998592454845921,0.760599706095
28.83,-0.256,6.159370814126349,0.68743412059
28.83,-0.315,2.9921099665634268,0.556114693159
28.838,-0.21,2.4192285773753337,0.625754643947
28.84,0.363,2.2136518876831435,0.541543636598
28.851,-0.226,4.882939790915883,0.788889376062
28.851,0.313,1.6916940569133139,0.332923489006
28.852,0.059,7.238399499446155,0.831768651883
28.863,0.198,3.8235697327986538,0.315488532496
28.87,0.064,4.160454127222568,0.7360829828
28.873,0.086,6.434812298250347,0.335369011192
28.875,0.076,1.2255030506209328,0.31731477341
28.886,-0.022,4.541043720298563,0.593673496843
28.922,-0.229,8.361700552942294,0.717282139295
28.926,0.132,2.3234915818685016,0.224879306534
28.927,0.018,3.4237543467312017,0.446645690606
28.93,0.126,1.5894348310885695,0.655958505568
28.949,0.105,2.8415585691331,0.637583638077
28.959,-0.205,3.652119137840479,0.541863254258
28.965,0.261,1.2718149266137027,0.414696197334
28.975,0.069,2.174701602001514,0.251781484252
29.0,0.043,3.106577777284137,0.552464116617
29.003,0.029,4.138008723869949,0.597233577341
29.002,0.068,1.1611771235768567,0.645512967298
29.014,-0.178,3.0293640810743216,0.571249511964
29.037,-0.13,1.9884243834050452,0.433103812004
29.046,0.188,1.887426032005508,0.257853891858
29.075,0.025,2.1994380363510793,0.419602847869
29.112,-0.31,9.336246530861995,0.610468283272
29.114,0.029,5.799896952793309,0.766161168336
29.117,0.098,3.3098830303616995,0.522649038242
29.119,0.043,1.2101652021174538,0.378655221491
29.125,-0.152,8.61472750743166,0.701787884683
29.137,-0.012,3.7502835104495573,0.66132577655
29.142,0.023,5.5527175894170675,0.795306937247
29.15,0.131,2.5634555205701983,0.51013581027
29.157,-0.142,2.8590177127417977,0.758131269102
29.159,0.048,2.2380796645550225,0.572998076926
29.174,0.019,2.806259187104584,0.519965801733
29.188,0.063,5.246645023969048,0.580826610622
29.195,0.13,2.981389157360177,0.736612262164
29.209,0.109,4.521410845339579,0.617151631847
29.213,0.13,1.013236045412622,0.491783125508
29.227,0.023,3.8294338949528415,0.860580600431
29.232,-0.049,1.9915976119164969,0.382739144622
29.234,-0.331,1.0493270325670394,0.693827462234
29.243,0.086,1.8790112216036834,0.605262366409
29.247,0.073,2.167403453860374,0.690230779317
29.252,-0.3,1.1613907682148938,0.384239521072
29.267,-0.154,2.9337091942422755,0.681291701575
29.273,0.05,3.6778460522508456,0.463551855841
29.274,0.363,1.953497209405793,0.399355005225
29.276,-0.128,1.287516166448003,0.393122205761
29.289,-0.334,6.791457270879068,0.591815894485
29.295,0.13,4.815999252481731,0.703884955831
29.307,-0.286,3.5951058354614545,0.471116616877
29.317,-0.16,5.474561195347567,0.507520876895
29.325,0.209,1.038766165322056,0.520504470744
29.329,0.145,1.9966941564404477,0.750299081506
29.363,-0.319,1.3706919788525052,0.827406335748
29.373,-0.136,5.0416970558162975,0.62673184288
29.397,-0.093,4.260267801542562,0.923720673149
29.435,-0.174,2.436352604835816,0.464507763319
29.447,0.159,1.5748505676548625,0.414444816472
29.454,-0.109,2.14619015327804,0.207066178904
29.469,-0.241,2.1925013120769083,0.401424570582
29.478,-0.178,3.0515006610813016,0.682201181775
29.493,0.157,2.7061592430704535,0.556246538522
29.504,0.196,2.390855756302814,0.34289903025
29.504,0.384,2.151746554879838,0.522374691807
29.511,-0.339,3.2063157726249227,0.491059653746
29.553,0.182,3.597255529007204,0.410451973588
29.555,-0.358,3.937333728497908,0.41289827733
29.595,-0.248,2.1464520631234274,0.464734944891
29.602,0.202,1.9533714877371902,0.359732298241
29.607,-0.262,1.9547806720130652,0.542277549771
29.615,-0.217,2.031662282792167,0.437489711624
29.622,0.251,2.5284044866497832,0.444309066477
29.626,-0.201,3.3505895330572235,0.306621879341
29.633,0.107,1.679324883670215,0.332216425996
29.659,-0.171,4.047854137687294,0.323138366069
29.662,-0.27,0.9751695200952424,0.241124027098
29.697,-0.215,3.2358415181789435,0.37516480545
29.718,0.33,2.2573373281245295,0.44921669548
29.739,-0.256,2.245127008099908,0.334119633011
29.78,-0.266,3.83449524177802,0.415422065737
29.796,0.191,2.15676945201168,0.574761424923
29.804,-0.033,2.020320064318223,0.482355973064
29.821,-0.198,1.6042974737829094,0.529299261762
29.833,-0.261,2.6042378003219975,0.375049610299
29.834,-0.366,1.925004205995739,0.329641855378
29.838,0.01,2.294095282855002,0.417716601494
29.841,-0.1,7.9897476916750385,0.692802963187
29.897,0.004,5.764944746644462,1.08954177238
29.901,-0.215,6.168395107037586,0.490390309525
29.901,-0.367,5.551651981105473,0.403214879361
29.903,-0.041,2.961097988467359,1.47657551081
29.918,-0.327,1.1604253727892786,0.308674625222
29.927,0.054,1.8853028579258133,0.490115381115
29.935,-0.035,23.66905645556855,0.966859385913
29.96,-0.09,1.7721596005395663,0.30104174464
29.967,-0.161,2.7121913690323223,0.565747258474
29.967,0.303,1.7098130324385958,0.239137511955
29.984,-0.065,1.4625135867720276,0.466682665316
29.988,-0.177,3.0704100451402336,0.727579318548
30.0,0.004,2.8924883806310744,0.545718459349
30.007,-0.129,6.599964290917151,0.741454396334
30.007,-0.271,5.4995698329469676,0.71053179998
30.011,-0.052,1.0975757608260015,0.827026302796
30.013,0.011,10.448199374326157,0.568463806692
30.019,-0.05,8.9852030450174,0.971541918575
30.019,-0.041,3.2151844122126647,0.643041750022
30.026,0.112,3.999762626655041,0.601890643374
30.034,-0.19,1.2485196282924949,0.605311649017
30.041,-0.266,1.4435303133554205,0.480997987179
30.048,-0.026,2.410530199276552,0.34240878511
30.048,-0.09,1.559162797208499,0.357797944202
30.063,0.11,8.800867215543608,0.480747742778
30.065,0.083,0.6548283776631273,0.681185867865
30.094,0.079,0.6865715485480292,0.626166112596
30.106,-0.07,1.7925088897460508,0.595293927747
30.117,0.068,2.5942464634468645,0.415952086211
30.138,-0.072,3.1904104825231405,0.395714186282
30.159,0.09,0.9255765458178375,0.239900063692
30.201,-0.123,4.287976366888629,0.538299025456
30.215,0.021,1.1827076318893663,0.400204657141
30.218,-0.191,9.722941318929909,0.786070810262
30.222,-0.25,1.5691708884572293,0.36284072655
30.256,0.052,2.0336030408194574,0.671494139613
30.264,-0.287,2.2749041280666518,0.265043489188
30.264,0.028,1.4294687011888143,0.49137430346
30.29,0.058,3.8744855792817017,0.540254516379
30.291,-0.228,10.630314799734595,0.592869690536
30.301,-0.286,4.338534833444147,0.402479800082
30.31,-0.161,2.2975258426883083,0.823669501461
30.313,0.157,8.713394242782309,0.486615846412
30.314,0.075,3.7814499318701307,0.742263561105
30.317,0.11,2.6552505863029965,0.696846032202
30.32,0.057,2.9562116664383957,0.396326204142
30.321,0.294,3.0328228213918735,0.30714920196
30.322,0.12,6.207593446636544,0.850146035088
30.323,-0.195,1.9213279386526236,0.719944618443
30.346,-0.129,15.04143487971133,0.529596017627
30.349,0.391,2.1570997146352475,0.539727450281
30.351,-0.268,2.030958247809676,0.367043552977
30.356,0.102,5.971945398628799,0.726839419923
30.36,-0.336,4.524997182162873,0.573741337966
30.375,0.115,4.23636571530189,0.44087712427
30.378,-0.006,3.3920942114036143,0.507202009246
30.391,-0.103,5.845026941368232,0.697535443561
30.395,0.319,3.1802768338043017,1.36658261764
30.398,-0.053,2.674735477221139,0.440016274627
30.401,0.137,6.2282586727394555,0.799434683716
30.402,-0.297,2.152171547975661,0.564173609846
30.41,-0.334,1.5222032722261136,0.529305455775
30.421,-0.299,2.2009972788569887,0.468105679844
30.422,-0.194,2.3802543852953804,0.438711983132
30.423,-0.142,4.0631182840092,0.294719370274
30.425,-0.228,6.865539165464902,0.829245570964
30.431,-0.114,5.058470666430966,0.501329524595
30.438,-0.38,2.5787248236677454,0.545271920626
30.442,0.42,4.595487723087562,0.287418505965
30.442,-0.097,3.2597728028072512,0.726511732737
30.453,-0.135,2.155650464207043,0.414468130747
30.464,0.035,4.078009571746914,0.515936513376
30.468,0.012,1.2536769161997108,0.323702275933
30.475,-0.148,7.468090067415338,0.369969390764
30.478,-0.094,1.8682176834845965,0.282018736575
30.483,-0.059,1.6001322949444827,0.40085602339
30.489,-0.021,2.422517161916712,1.07839098535
30.501,-0.224,1.9760797389962066,0.576154188948
30.501,-0.333,2.17968427622505,0.382165137738
30.501,0.171,0.7063178383908818,0.495241346071
30.509,-0.108,1.8773957750011068,0.61243380891
30.513,0.032,2.6148342689182025,0.569856750641
30.521,-0.094,1.7843641461408815,0.399522884846
30.522,-0.043,1.5289410673913184,0.656826652247
30.534,-0.031,1.9682470593035903,0.345255715162
30.539,0.002,3.266007155157207,0.698940112923
30.541,-0.098,1.8074908715934581,0.434180580444
30.542,0.329,1.4567487903094953,0.413399204392
30.548,-0.009,3.088103472625572,0.658735013332
30.552,-0.004,1.3462860436166213,0.598676397043
30.553,-0.042,1.5994220615556745,0.696230469343
30.554,-0.077,2.6548687377470888,0.462476701244
30.557,-0.057,3.164534410359039,0.504423291062
30.568,0.051,1.3742395999553063,0.455079182157
30.572,-0.248,3.529015080566137,0.447867433872
30.58,-0.057,1.99407146212015,0.324240685298
30.586,0.006,2.698063056457699,0.549481032598
30.587,0.125,6.157659817293284,0.428949432954
30.588,-0.11,4.861618383828253,0.467538615023
30.589,-0.218,5.681825389326372,0.404432362548
30.589,-0.123,1.5502397538178092,0.423836500967
30.589,-0.038,5.1331898761739545,0.956117135448
30.603,-0.192,2.3603695882829823,0.422545858578
30.609,0.173,7.304235681755931,1.08562891135
30.62,0.237,3.843473248056838,0.512720494439
30.626,0.205,1.8814339181616004,0.573458535778
30.631,-0.19,1.8560188255170642,0.322745628062
30.635,0.084,2.5973472412363865,0.680101050306
30.64,0.136,1.6530585875662942,0.414649572642
30.646,-0.119,9.414016922233918,0.622514828227
30.648,-0.203,3.5169965475016274,0.7365684557
30.651,-0.071,2.130228137924533,0.260593908073
30.654,-0.003,1.3025349070785055,0.769124019284
30.657,0.021,1.8041313264695515,0.243592527666
30.662,0.042,2.0408628721899205,0.765225556368
30.666,0.225,3.568234890136191,0.627383306862
30.667,0.06,2.7985366567851875,0.432311667717
30.668,0.018,1.4882406080522839,1.6270014751
30.675,0.036,4.985325071358143,0.82096506564
30.678,0.064,1.1860185306828779,1.12763648609
30.686,0.027,1.9347851800135227,0.67663981133
30.687,-0.005,2.2591301988083297,0.810696907903
30.687,-0.261,1.2719771999400606,0.729132434358
30.689,-0.153,2.728221187325412,0.525550453714
30.691,0.06,1.4060800341995248,0.867606022652
30.691,0.053,1.5862491151291074,0.405677200435
30.702,0.046,1.4467283601210468,0.62035280921
30.702,-0.105,2.106306522722978,0.309305833505
30.702,0.222,1.9644419844015195,0.847226231655
30.704,-0.012,3.100592835270384,1.16488817705
30.707,0.174,1.4654596689765524,0.441851885194
30.71,0.121,1.0335125121543098,0.326084038506
30.711,0.036,1.3274025400459768,0.904463568097
30.712,0.188,4.131215970780358,0.504483792442
30.719,0.008,1.271194086527277,1.20749204263
30.723,0.244,2.604014679681757,0.40215366174
30.723,0.058,2.352827562354985,0.828437998139
30.728,0.152,1.5142500143128672,0.337606508029
30.735,0.105,11.053307250430993,0.668815199339
30.742,-0.009,7.969202021011802,0.801610780275
30.755,-0.058,43.87650802265905,1.15755738789
30.762,0.204,5.961554923459262,0.66970950845
30.78,0.25,2.35183567715378,0.470614198929
30.782,-0.213,5.566791297574466,0.929012866821
30.783,0.204,2.556993065248702,0.781756475259
30.786,0.276,2.183767935584841,0.479011831705
30.789,-0.136,4.3748151344591015,0.654868304279
30.795,0.067,2.123157837859106,0.430339457098
30.814,0.184,3.9125644606089933,0.39926385425
30.817,0.392,3.8206596486986504,0.329593284718
30.82,-0.175,5.077820889364023,0.678298801014
30.823,-0.152,3.223110176596282,0.574696694701
30.827,0.301,7.734683507683578,0.60399332909
30.83,-0.134,6.859433736072644,0.603114675687
30.834,0.009,2.165275494714064,0.991179386044
30.857,0.041,1.7271203005783065,0.476426113741
30.866,0.152,16.682219526735125,0.783939783252
30.868,0.11,3.97127684442438,0.873489003991
30.869,0.053,6.703885218432228,0.536772967907
30.896,0.16,6.029359276639993,0.879143212371
30.9,-0.021,3.5343407860746328,0.466654324884
30.918,0.104,6.5229455222994135,0.751174857649
30.925,-0.099,1.709898295766641,0.379371274754
30.945,0.159,2.361664366589741,0.56534064597
30.959,0.086,2.288285710648687,0.796106570056
30.966,-0.05,2.5806093018944423,0.761727297806
30.974,-0.142,3.859272623497007,0.596394791383
30.982,0.223,7.172423831051241,0.66959337501
30.985,0.332,2.8736638888144785,0.425627694331
31.0,-0.079,2.1104130681723077,0.801141241142
31.006,0.359,3.3583412657641696,1.10669701908
31.008,-0.142,1.573465342080191,0.475385062067
31.022,0.369,9.346289229537085,0.517447158879
31.025,-0.109,4.291165337844846,0.517942840061
31.03,0.267,3.109780321166167,0.694682657082
31.031,0.284,1.2590728600087258,0.593395348412
31.038,0.264,7.05129958275911,0.532527350696
31.058,0.28,1.9285112123295707,0.518250036013
31.065,0.334,1.4385542768857869,0.467294444237
31.07,0.223,2.7824060004160898,0.783282628578
31.074,0.245,1.3571842704379278,0.654607096451
31.076,-0.107,1.3062253880372838,0.409388200032
31.076,0.284,1.5853269385656987,0.372684539251
31.088,0.23,3.340527096394607,0.614569453236
31.105,0.262,2.627157125944927,0.607736153195
31.108,-0.12,3.3834497194804976,0.508053586734
31.127,0.02,6.152668819694274,0.691631002533
31.137,0.178,2.8344149549049202,0.366190939175
31.14,0.132,1.876361908760083,0.498803550388
31.147,0.259,5.354327438350188,0.794848934517
31.159,0.05,4.728292260957623,0.654767759926
31.164,0.187,3.2503081757146988,0.447827773736
31.202,-0.143,4.670639536693299,0.353685275225
31.21,0.103,2.1996069378015863,0.547692413213
31.212,-0.109,0.9873447954413049,0.34255077309
31.226,0.02,2.713977681941407,0.552752302236
31.237,-0.044,16.849842487109782,0.785017967034
31.241,-0.117,0.41652596935265174,0.45792872697
31.243,-0.137,2.96084236626189,0.484883330932
31.258,-0.311,1.7333791538145302,0.462766095299
31.271,0.06,9.204494895252498,1.03343937918
31.276,0.137,3.219869087339072,0.518635656327
31.281,0.084,5.352245499664785,0.467583510307
31.287,0.024,1.836816307585336,0.431538205654
31.308,-0.136,1.1538774753199101,0.279357546206
31.328,0.064,2.4963533895224708,0.498178106523
31.346,-0.152,0.5916686215760735,0.708045694824
31.392,-0.027,1.7590733349139145,0.417435439086
31.394,-0.26,2.5595038875744685,1.1024897813
31.403,-0.203,0.5766752514782089,0.594042825234
31.407,0.31,9.755464791957687,0.885673538115
31.433,-0.104,1.39148713823412,0.375167757469
31.464,0.185,2.569812829138768,0.44528385184
31.466,-0.142,0.478575601019282,0.472253147394
31.497,0.179,2.605894021995013,0.660463116474
31.513,-0.17,6.158229915497126,0.388867190379
31.522,-0.181,0.4762132957362823,0.507142704973
31.536,-0.055,0.5250092945973633,0.576616696572
31.543,-0.104,1.4465837601601814,0.504843575911
31.55,-0.042,6.358345998943155,0.508765105434
31.555,-0.36,1.7597920519271975,0.387335823635
31.558,-0.334,1.509625114381102,0.416215013408
31.565,-0.093,4.7280847573173475,0.522721723228
31.573,-0.073,4.510136855070307,0.435197289526
31.574,0.075,6.795387207924774,0.665570332779
31.584,0.218,5.690328373309687,0.437611546529
31.585,0.136,2.8417132426890666,0.275409265595
31.589,-0.2,1.517888459246174,0.66179206923
31.589,-0.118,0.7691530802721382,0.656463934065
31.597,-0.348,3.1406057366019944,0.517292810396
31.6,0.312,3.408762747386673,0.334804688879
31.614,0.168,4.2884486469879946,0.484935748083
31.619,0.146,6.379607940466409,0.635193702807
31.636,-0.363,1.6348975150334188,0.555157140306
31.655,-0.254,1.9912693239350756,0.642038549776
31.655,0.13,1.5511930286202176,0.327952865121
31.664,-0.375,2.120143286339167,0.46522870744
31.674,0.247,4.172860265023807,0.803648718501
31.678,-0.054,1.4738079729025944,0.450072697635
31.692,0.196,1.9031139955789835,0.47490276379
31.693,-0.184,9.075145535872021,0.528970185374
31.7,-0.107,5.055632525317026,0.470760179921
31.738,-0.174,1.6973695962913324,0.309755841628
31.739,-0.187,3.629707915675734,0.40421879813
31.746,-0.131,0.6169313810557365,0.385636154683
31.749,-0.009,2.1585933395270342,0.546266342417
31.774,-0.254,7.043167872496822,0.453964143634
31.775,0.136,1.7746185508756833,0.456587405529
31.801,0.13,7.043650654555282,0.389939775996
31.827,-0.111,0.4751608082983278,0.623675312924
31.847,-0.331,1.1472820282417269,0.362762287705
31.847,-0.135,1.2634621068695477,0.32693319149
31.848,-0.124,2.4720710607064182,0.477633484424
31.885,0.147,3.5099032217137047,0.346386347779
31.9,0.337,2.237457218615991,0.418658137637
31.914,0.184,1.9911928534637988,0.306688895415
31.947,0.133,1.6847188769118242,0.461838105816
32.001,-0.2,1.9858832261263408,0.433746703546
32.012,0.063,16.447451807332573,0.852474945156
32.038,-0.329,3.8124817698177234,0.336802669021
32.054,-0.072,3.0826755841780162,0.434998821368
32.067,-0.088,0.8293967858594328,0.388695495975
32.094,-0.073,9.924163705641321,0.753703288532
32.118,-0.057,2.1633555106423663,0.453901989448
32.123,-0.159,1.1543291171639944,0.539510070142
32.126,-0.109,2.7029279762353937,0.332669647147
32.132,-0.264,1.543549419863573,0.353806494616
32.147,0.122,8.640726917135229,0.622343104756
32.168,0.172,4.812677727272613,0.479525135793
32.217,0.08,1.5187803699104137,0.373561707558
32.23,0.097,2.210041102240342,0.416308010315
32.303,0.132,2.6494168889907534,0.360158275114
32.317,-0.364,0.843317517902403,0.403929853824
32.343,-0.185,0.6453919119237598,0.347068207751
32.352,0.138,6.0682521844123825,0.563128654081
32.374,0.08,8.175548957968486,0.499869103796
32.382,0.162,3.6488562166676046,0.706982505392
32.416,0.162,4.831920757271566,0.700096770259
32.417,-0.104,2.9276229619077485,0.427014480119
32.421,0.081,7.5923134549597675,0.800694629625
32.452,0.15,7.2348193541249906,0.723287988897
32.474,0.248,6.668923282270523,0.346306556569
32.476,0.202,12.08810937488994,0.677823805161
32.479,0.008,2.3210394212679644,0.454684705825
32.506,0.253,4.69233051004421,0.838561066464
32.51,-0.27,1.1992800457149393,0.438292870192
32.524,0.254,2.8169583150038524,0.73846218519
32.533,-0.122,1.8002811036267616,0.496607666648
32.56,0.051,1.3731525391029875,0.339045886439
32.583,0.295,1.266752466552788,0.476619153424
32.596,-0.005,2.2087577712958844,0.708635741243
32.601,-0.03,1.5707751667588963,0.56208726807
32.622,-0.253,5.908488852736658,0.47407106459
32.658,-0.106,0.4614139488961627,0.551928018618
32.659,-0.148,1.9965992790755842,0.311349369618
32.673,-0.342,0.6480704285478133,0.607839638618
32.691,0.045,1.9937274740093411,0.508164593874
32.698,0.063,2.4106648976494185,0.602665957257
32.7,0.097,3.6198986151453356,0.674820978811
32.706,-0.303,3.3462415181900615,0.385357567049
32.709,-0.061,3.4346119837557745,0.540434934312
32.738,0.191,7.060507857811779,0.85749908954
32.74,0.109,1.70793434421419,1.06702310789
32.743,0.054,2.242595030611399,0.495633562742
32.747,0.026,1.4923162739695657,0.534256668807
32.751,-0.072,2.199185629270554,1.00668015229
32.753,-0.107,0.4852119966481693,0.742267707724
32.77,-0.183,2.4666775233519713,0.556705006868
32.788,0.106,1.2888793978966422,0.396225063776
32.789,0.012,1.270000853065408,0.623728627169
32.79,-0.059,0.6031989225440241,0.438745055032
32.798,0.054,1.4892401386568683,0.453445843251
32.802,0.065,1.9534153998099801,0.489395468525
32.804,0.198,10.088978547808606,1.07673106023
32.809,0.015,2.594269991600927,0.544160201373
32.822,-0.33,2.0639310605647676,0.782130758524
32.828,-0.213,4.2686038453830095,0.67437419028
32.83,-0.084,2.428994945465776,0.620669932674
32.848,0.362,11.305692741377161,0.169113543069
32.848,0.071,1.3328745405061737,0.790050482552
32.869,-0.228,1.3436760631722275,0.687482502116
32.877,0.339,4.7711151071777635,0.152044643636
32.879,-0.09,0.9404918989493185,0.585721630452
32.893,-0.189,1.5448410503137977,0.455935001988
32.964,0.134,1.826141117962496,0.687804892162
32.971,-0.114,2.7699190782727774,0.551789193717
32.976,-0.076,1.7434780200992182,0.721631266446
32.994,0.039,3.7719079722700015,0.757081666794
32.998,-0.02,1.9926426894239608,0.486804098041
33.006,0.154,1.959163553635894,0.952587030666
33.025,-0.371,1.8899352870846953,0.970205828014
33.029,0.075,1.6331661902671695,0.674012696301
33.069,0.358,3.2113491334452515,0.104404290213
33.092,-0.011,2.9823860875139405,0.688424951026
33.093,-0.076,1.6336178189860193,0.549498064147
33.12,0.07,9.596467112787597,0.703064785436
33.127,-0.201,0.6409046345512847,0.367871999836
33.13,-0.095,9.536094038047835,0.721065312293
33.132,-0.019,3.194269181956711,0.711102371367
33.153,0.205,1.3926424571592468,0.215686270757
33.154,0.04,1.5970707534188855,0.38123886177
33.178,-0.024,1.5455210741095229,0.289117903266
33.208,0.202,1.4334537728566636,0.350344278284
33.211,-0.061,1.84904264807227,0.407880788489
33.211,0.003,1.54554463905077,0.546091059164
33.224,-0.008,10.886296349337522,0.631346075556
33.239,0.271,8.112477596420032,0.133077650292
33.262,0.107,2.7859525471835784,0.393942278249
33.264,-0.092,1.360885694890365,0.401292019935
33.265,0.069,5.70604963760994,0.614219641948
33.291,-0.018,4.515075268447916,0.606611340072
33.303,0.096,1.5043759429467842,0.46373045435
33.304,-0.327,0.5422474089741627,0.298361348554
33.318,-0.36,0.7288286115938394,0.550929684484
33.327,-0.022,3.122894870510829,0.417205844321
33.347,-0.004,2.127290416462849,0.51822392276
33.351,0.163,4.566662593005747,0.546415884096
33.387,0.2,2.591550212055728,0.561770857176
33.389,0.165,5.925559421300894,0.256955986745
33.391,0.011,3.2527051179904825,0.79671441774
33.402,-0.27,0.413821433671412,0.538543827153
33.403,-0.004,9.606548050051716,0.900789074186
33.416,-0.012,0.9615564204049399,0.128270998794
33.417,0.068,1.298827071243811,0.33015191778
33.419,0.031,2.008351974993227,0.775157267144
33.42,0.125,2.0256795670560623,0.66681303007
33.454,-0.08,4.145341102533612,0.567024097965
33.457,-0.053,3.301320819290198,0.616551549691
33.463,-0.003,1.4868874808413381,0.430903949761
33.466,0.088,1.4024236682825721,0.424995066805
33.482,-0.213,2.311311328063524,0.741890370032
33.488,0.005,1.8638165700901852,0.47116588444
33.492,-0.016,3.3535346388098386,1.03071880496
33.494,0.147,1.4102561680902257,0.641620240568
33.506,-0.261,1.920738938040456,0.764636840919
33.514,0.175,2.76565720636496,0.507591234987
33.519,-0.049,7.540008582469356,0.524665878872
33.52,0.048,1.6914499256980717,0.501740277422
33.525,0.022,2.780944953470644,0.713443626532
33.534,0.059,1.81310437783196,0.631381218547
33.534,-0.206,3.4259006570258324,0.391371768592
33.549,-0.032,5.661904146644832,0.588619964619
33.55,-0.155,1.405625226235557,0.425562918466
33.556,0.012,1.964621828942928,0.394243370228
33.557,0.023,6.283395840555393,0.508223155625
33.569,0.003,1.6915690750478942,0.390635482166
33.593,0.247,0.47988204280938573,0.433425109115
33.613,0.063,1.589227631695054,0.46875353874
33.614,0.224,1.6010848838977958,0.58858361588
33.621,-0.006,0.7164005751713731,0.411469132456
33.621,0.154,3.434791309314004,0.383208607003
33.624,0.034,1.3328203769600955,0.408173973913
33.634,0.031,1.9317876661870375,0.4416825359
33.634,0.086,3.2486430229399006,0.416715482278
33.638,-0.056,0.7580120259933381,0.163545042142
33.642,-0.229,3.318894338324203,0.923081440653
33.647,-0.161,3.250728012985146,0.510649749271
33.653,0.029,1.543563830508373,0.251701568518
33.668,0.202,2.3592125413668263,0.432395924736
33.694,0.308,0.5532717850860522,0.433635318293
33.696,-0.019,24.025366906564933,0.747886710195
33.7,-0.009,5.247036183666531,1.19464738487
33.705,0.286,1.1178562999973902,0.559697335307
33.713,0.134,0.6734307517428118,0.530979889398
33.716,0.255,0.742053114865929,0.849542977048
33.727,-0.123,2.8168452690890584,0.384805546441
33.73,0.062,2.3856091256882497,0.279763795979
33.731,-0.105,2.8502578485691608,0.5209586426
33.746,0.255,2.407864561846666,0.248291388712
33.753,0.167,0.6401275672387323,0.557711395767
33.756,0.032,2.9096346517842457,0.429714518091
33.774,0.186,2.0330094849866334,0.396156203326
33.789,0.128,0.6545048106306257,0.510090469732
33.792,-0.168,7.635236151951362,0.501744872726
33.805,0.196,1.9670007962987563,0.251833436953
33.809,0.195,3.1298074700935845,0.346110883114
33.818,-0.22,0.7772667048404436,0.251366487477
33.827,0.004,5.256612809884654,0.402560034271
33.852,0.014,5.190389311859371,0.59392096137
33.903,0.011,4.702739727548952,0.37905468024
33.912,0.164,3.8401570397079383,0.266922624723
33.915,0.108,5.447245407763797,0.863818131375
33.952,0.036,2.628902333348685,0.419944259203
33.974,-0.329,1.9425180749408908,0.173750026555
33.976,-0.278,0.7146159540287514,0.119286964788
33.984,-0.016,6.810395901813231,0.832513080317
33.993,-0.306,1.1640409791798905,0.247967896179
34.018,-0.139,2.024153229696461,0.436232879507
34.021,-0.336,0.8563254629093188,0.146033272959
34.09,0.017,6.844274522994087,0.97393283337
34.099,-0.37,0.9212036555464123,0.126748848682
34.162,-0.342,0.8556831397323386,0.324354904505
34.177,-0.099,0.6021272010312109,0.386865899086
34.205,-0.16,2.2010348353354012,0.406765643478
34.207,0.009,1.0203830440849797,0.719722187004
34.208,-0.186,3.888761950770461,0.406761720447
34.228,0.026,0.5383101446554757,0.551463668376
34.231,0.053,4.710268848762667,0.396140451562
34.247,-0.271,1.6938078267472472,0.535652676754
34.248,0.152,43.13691038724351,0.822750311231
34.264,-0.202,3.572494415178836,0.782000651548
34.277,-0.152,1.075647258555817,0.594751258069
34.29,-0.015,5.503650014159364,0.293141946401
34.313,0.001,3.0331731045884123,0.450124088158
34.353,0.249,3.765323144457029,0.578007704617
34.398,-0.046,0.9103171986059818,0.588408670533
34.413,0.232,38.13203479593327,0.646700029613
34.421,0.112,6.584003343954716,0.306648616444
34.425,0.069,1.396455715154833,0.270747095249
34.436,0.02,1.1541669505341976,0.425239893835
34.437,0.051,1.566664304467621,0.442338741433
34.444,0.039,2.2038926368539435,0.28670411337
34.456,0.005,2.8395570695742443,0.793459901266
34.48,-0.179,4.124214184822261,0.547101778893
34.482,0.12,3.2111395349712626,0.445327341528
34.524,0.314,8.447636396614383,0.282796039645
34.531,0.305,1.0917651769286458,0.489529243978
34.531,0.266,2.250200143296838,0.514312762859
34.548,0.021,3.6024002336151977,0.568276949258
34.562,-0.091,2.2148769073819925,0.297912102256
34.569,0.33,2.573531316818366,0.274144001704
34.576,-0.002,2.1646258494992625,0.579657029836
34.597,-0.17,4.461253443939891,0.386616600334
34.621,-0.001,1.3597071413930528,0.334719147187
34.642,0.366,1.6005399938443912,0.184564789976
34.647,0.026,0.5363933749333321,0.602255619542
34.668,-0.117,4.145485041540666,0.381234254579
34.698,0.008,2.604883297775801,0.367328026861
34.698,0.0,2.4323061365332044,0.7616052231
34.721,-0.019,2.108779282607655,0.642948361052
34.725,0.309,7.425291749481505,0.212444686409
34.741,-0.123,6.0562120376247774,0.60433489793
34.742,0.047,2.0348452194944886,0.547521823408
34.742,0.063,3.389218710415831,0.536563559028
34.753,-0.092,3.7979085028447117,0.652919466856
34.755,0.033,2.405727702607002,0.532779739017
34.756,0.023,1.6521568560209239,0.829467266304
34.76,0.311,2.9396671456629035,0.268039824587
